ID,Name,Mark
1230,Student_1230,0.75
1231,Student_1231,4.81
1232,Student_1232,6.77
1233,Student_1233,9.64
1234,Student_1234,8.69
1235,Student_1235,3.00
1236,Student_1236,8.88
1237,Student_1237,5.61
1238,Student_1238,8.61
1239,Student_1239,3.11
1240,Student_1240,2.17
1241,Student_1241,2.55
1242,Student_1242,0.21
1243,Student_1243,8.82
1244,Student_1244,2.97
1245,Student_1245,8.93
1246,Student_1246,0.54
1247,Student_1247,6.48
1248,Student_1248,6.41
1249,Student_1249,0.32
1250,Student_1250,6.00
1251,Student_1251,3.60
1252,Student_1252,0.66
1253,Student_1253,4.18
1254,Student_1254,6.75
1255,Student_1255,6.12
1256,Student_1256,9.84
1257,Student_1257,9.06
1258,Student_1258,7.52
1259,Student_1259,3.39
1260,Student_1260,6.85
1261,Student_1261,7.40
1262,Student_1262,2.48
1263,Student_1263,9.71
1264,Student_1264,1.05
1265,Student_1265,2.64
1266,Student_1266,3.24
1267,Student_1267,5.75
1268,Student_1268,5.56
1269,Student_1269,1.57
1270,Student_1270,0.56
1271,Student_1271,2.64
1272,Student_1272,7.23
1273,Student_1273,9.48
1274,Student_1274,4.59
1275,Student_1275,8.00
1276,Student_1276,9.72
1277,Student_1277,8.12
1278,Student_1278,8.93
1279,Student_1279,6.31
1280,Student_1280,1.86
1281,Student_1281,3.31
1282,Student_1282,9.86
1283,Student_1283,3.15
1284,Student_1284,0.29
1285,Student_1285,8.99
1286,Student_1286,9.18
1287,Student_1287,4.24
1288,Student_1288,5.99
1289,Student_1289,8.19
1290,Student_1290,2.45
1291,Student_1291,8.74
1292,Student_1292,8.84
1293,Student_1293,5.60
1294,Student_1294,1.66
1295,Student_1295,1.78
1296,Student_1296,5.05
1297,Student_1297,4.54
1298,Student_1298,3.85
1299,Student_1299,2.41
1300,Student_1300,9.41
1301,Student_1301,7.66
1302,Student_1302,4.35
1303,Student_1303,0.41
1304,Student_1304,2.80
1305,Student_1305,2.22
1306,Student_1306,3.08
1307,Student_1307,2.12
1308,Student_1308,5.46
1309,Student_1309,8.99
1310,Student_1310,5.52
1311,Student_1311,2.63
1312,Student_1312,7.44
1313,Student_1313,8.59
1314,Student_1314,1.29
1315,Student_1315,8.17
1316,Student_1316,7.21
1317,Student_1317,9.94
1318,Student_1318,4.65
1319,Student_1319,9.55
1320,Student_1320,2.89
1321,Student_1321,4.55
1322,Student_1322,4.81
1323,Student_1323,8.81
1324,Student_1324,3.50
1325,Student_1325,5.88
1326,Student_1326,2.32
1327,Student_1327,9.15
1328,Student_1328,9.70
1329,Student_1329,9.00
1330,Student_1330,9.97
1331,Student_1331,1.21
1332,Student_1332,9.28
1333,Student_1333,8.91
1334,Student_1334,7.18
1335,Student_1335,9.41
1336,Student_1336,6.24
1337,Student_1337,2.74
1338,Student_1338,0.63
1339,Student_1339,4.73
1340,Student_1340,6.93
1341,Student_1341,6.02
1342,Student_1342,7.54
1343,Student_1343,7.39
1344,Student_1344,0.30
1345,Student_1345,6.31
1346,Student_1346,2.86
1347,Student_1347,3.99
1348,Student_1348,5.07
1349,Student_1349,9.80
1350,Student_1350,5.66
1351,Student_1351,2.12
1352,Student_1352,5.63
1353,Student_1353,1.88
1354,Student_1354,1.45
1355,Student_1355,5.24
1356,Student_1356,3.28
1357,Student_1357,9.54
1358,Student_1358,5.25
1359,Student_1359,6.54
1360,Student_1360,5.59
1361,Student_1361,8.76
1362,Student_1362,9.93
1363,Student_1363,0.48
1364,Student_1364,4.94
1365,Student_1365,9.34
1366,Student_1366,6.53
1367,Student_1367,1.23
1368,Student_1368,8.34
1369,Student_1369,3.58
1370,Student_1370,9.06
1371,Student_1371,0.51
1372,Student_1372,3.31
1373,Student_1373,6.91
1374,Student_1374,8.73
1375,Student_1375,0.67
1376,Student_1376,4.19
1377,Student_1377,0.58
1378,Student_1378,8.87
1379,Student_1379,9.74
1380,Student_1380,7.85
1381,Student_1381,1.34
1382,Student_1382,6.71
1383,Student_1383,0.90
1384,Student_1384,5.73
1385,Student_1385,5.11
1386,Student_1386,5.60
1387,Student_1387,2.77
1388,Student_1388,8.88
1389,Student_1389,0.55
1390,Student_1390,7.17
1391,Student_1391,6.00
1392,Student_1392,5.96
1393,Student_1393,3.48
1394,Student_1394,8.32
1395,Student_1395,5.17
1396,Student_1396,8.36
1397,Student_1397,9.75
1398,Student_1398,9.83
1399,Student_1399,9.71
1400,Student_1400,7.49
1401,Student_1401,5.12
1402,Student_1402,9.36
1403,Student_1403,8.63
1404,Student_1404,4.33
1405,Student_1405,0.04
1406,Student_1406,0.97
1407,Student_1407,7.51
1408,Student_1408,8.82
1409,Student_1409,9.08
1410,Student_1410,9.19
1411,Student_1411,3.78
1412,Student_1412,4.02
1413,Student_1413,2.35
1414,Student_1414,9.51
1415,Student_1415,4.16
1416,Student_1416,9.76
1417,Student_1417,5.28
1418,Student_1418,8.82
1419,Student_1419,2.11
1420,Student_1420,8.39
1421,Student_1421,5.87
1422,Student_1422,1.05
1423,Student_1423,1.20
1424,Student_1424,8.68
1425,Student_1425,2.52
1426,Student_1426,2.56
1427,Student_1427,2.50
1428,Student_1428,6.89
1429,Student_1429,1.28
1430,Student_1430,1.46
1431,Student_1431,9.36
1432,Student_1432,8.98
1433,Student_1433,9.24
1434,Student_1434,9.53
1435,Student_1435,6.48
1436,Student_1436,6.71
1437,Student_1437,8.91
1438,Student_1438,9.58
1439,Student_1439,0.78
1440,Student_1440,0.66
1441,Student_1441,0.35
1442,Student_1442,4.88
1443,Student_1443,0.81
1444,Student_1444,5.16
1445,Student_1445,8.85
1446,Student_1446,8.07
1447,Student_1447,7.07
1448,Student_1448,5.61
1449,Student_1449,3.13
1450,Student_1450,0.97
1451,Student_1451,5.72
1452,Student_1452,7.31
1453,Student_1453,5.21
1454,Student_1454,2.63
1455,Student_1455,0.08
1456,Student_1456,2.08
1457,Student_1457,7.81
1458,Student_1458,3.82
1459,Student_1459,1.73
1460,Student_1460,3.64
1461,Student_1461,9.48
1462,Student_1462,2.17
1463,Student_1463,3.44
1464,Student_1464,4.55
1465,Student_1465,4.17
1466,Student_1466,2.89
1467,Student_1467,8.65
1468,Student_1468,3.89
1469,Student_1469,8.54
1470,Student_1470,7.20
1471,Student_1471,4.97
1472,Student_1472,0.12
1473,Student_1473,3.49
1474,Student_1474,0.58
1475,Student_1475,5.52
1476,Student_1476,4.22
1477,Student_1477,1.44
1478,Student_1478,8.70
1479,Student_1479,1.62
1480,Student_1480,1.52
1481,Student_1481,6.49
1482,Student_1482,3.20
1483,Student_1483,1.40
1484,Student_1484,4.29
1485,Student_1485,5.23
1486,Student_1486,7.96
1487,Student_1487,1.07
1488,Student_1488,9.83
1489,Student_1489,1.73
1490,Student_1490,7.08
1491,Student_1491,2.98
1492,Student_1492,9.84
1493,Student_1493,4.18
1494,Student_1494,5.89
1495,Student_1495,6.80
1496,Student_1496,7.12
1497,Student_1497,5.73
1498,Student_1498,2.00
1499,Student_1499,6.43
1500,Student_1500,4.10
1501,Student_1501,8.68
1502,Student_1502,1.36
1503,Student_1503,6.04
1504,Student_1504,0.30
1505,Student_1505,5.48
1506,Student_1506,8.62
1507,Student_1507,7.86
1508,Student_1508,8.31
1509,Student_1509,9.85
1510,Student_1510,9.84
1511,Student_1511,3.60
1512,Student_1512,2.81
1513,Student_1513,6.56
1514,Student_1514,8.88
1515,Student_1515,8.76
1516,Student_1516,7.73
1517,Student_1517,3.13
1518,Student_1518,7.22
1519,Student_1519,7.75
1520,Student_1520,9.71
1521,Student_1521,5.10
1522,Student_1522,5.60
1523,Student_1523,0.19
1524,Student_1524,4.33
1525,Student_1525,9.95
1526,Student_1526,8.88
1527,Student_1527,8.45
1528,Student_1528,5.69
1529,Student_1529,9.76
1530,Student_1530,2.94
1531,Student_1531,2.50
1532,Student_1532,1.78
1533,Student_1533,9.03
1534,Student_1534,0.67
1535,Student_1535,2.14
1536,Student_1536,2.07
1537,Student_1537,0.97
1538,Student_1538,9.93
1539,Student_1539,4.96
1540,Student_1540,1.12
1541,Student_1541,0.58
1542,Student_1542,6.81
1543,Student_1543,1.97
1544,Student_1544,1.18
1545,Student_1545,7.84
1546,Student_1546,7.65
1547,Student_1547,3.49
1548,Student_1548,8.24
1549,Student_1549,4.67
1550,Student_1550,9.49
1551,Student_1551,6.98
1552,Student_1552,1.31
1553,Student_1553,0.08
1554,Student_1554,4.50
1555,Student_1555,3.17
1556,Student_1556,5.08
1557,Student_1557,2.26
1558,Student_1558,6.30
1559,Student_1559,8.86
1560,Student_1560,5.48
1561,Student_1561,0.94
1562,Student_1562,5.22
1563,Student_1563,6.05
1564,Student_1564,7.24
1565,Student_1565,1.31
1566,Student_1566,4.59
1567,Student_1567,0.41
1568,Student_1568,0.65
1569,Student_1569,9.71
1570,Student_1570,6.64
1571,Student_1571,4.52
1572,Student_1572,9.80
1573,Student_1573,2.81
1574,Student_1574,6.47
1575,Student_1575,5.38
1576,Student_1576,1.92
1577,Student_1577,6.97
1578,Student_1578,7.35
1579,Student_1579,4.59
1580,Student_1580,1.86
1581,Student_1581,1.56
1582,Student_1582,3.84
1583,Student_1583,5.52
1584,Student_1584,7.73
1585,Student_1585,3.27
1586,Student_1586,8.68
1587,Student_1587,3.75
1588,Student_1588,7.82
1589,Student_1589,4.27
1590,Student_1590,1.15
1591,Student_1591,6.96
1592,Student_1592,8.23
1593,Student_1593,2.78
1594,Student_1594,2.14
1595,Student_1595,3.26
1596,Student_1596,9.77
1597,Student_1597,3.24
1598,Student_1598,1.92
1599,Student_1599,4.70
1600,Student_1600,8.64
1601,Student_1601,6.43
1602,Student_1602,1.59
1603,Student_1603,4.99
1604,Student_1604,1.54
1605,Student_1605,7.36
1606,Student_1606,6.66
1607,Student_1607,0.91
1608,Student_1608,3.60
1609,Student_1609,5.25
1610,Student_1610,9.07
1611,Student_1611,9.28
1612,Student_1612,9.16
1613,Student_1613,3.35
1614,Student_1614,1.42
1615,Student_1615,0.14
1616,Student_1616,6.17
1617,Student_1617,3.68
1618,Student_1618,9.99
1619,Student_1619,1.06
1620,Student_1620,6.68
1621,Student_1621,9.33
1622,Student_1622,0.61
1623,Student_1623,1.89
1624,Student_1624,7.70
1625,Student_1625,4.04
1626,Student_1626,6.68
1627,Student_1627,8.09
1628,Student_1628,8.89
1629,Student_1629,9.54
1630,Student_1630,2.84
1631,Student_1631,9.24
1632,Student_1632,0.47
1633,Student_1633,8.28
1634,Student_1634,9.36
1635,Student_1635,7.16
1636,Student_1636,4.61
1637,Student_1637,3.92
1638,Student_1638,5.67
1639,Student_1639,0.05
1640,Student_1640,5.57
1641,Student_1641,0.07
1642,Student_1642,0.12
1643,Student_1643,0.97
1644,Student_1644,5.07
1645,Student_1645,8.65
1646,Student_1646,3.73
1647,Student_1647,6.15
1648,Student_1648,2.50
1649,Student_1649,0.89
1650,Student_1650,8.64
1651,Student_1651,0.83
1652,Student_1652,1.99
1653,Student_1653,4.10
1654,Student_1654,4.73
1655,Student_1655,4.47
1656,Student_1656,5.39
1657,Student_1657,6.31
1658,Student_1658,7.88
1659,Student_1659,8.44
1660,Student_1660,9.12
1661,Student_1661,4.68
1662,Student_1662,9.63
1663,Student_1663,3.37
1664,Student_1664,3.31
1665,Student_1665,4.83
1666,Student_1666,4.30
1667,Student_1667,2.52
1668,Student_1668,9.06
1669,Student_1669,1.36
1670,Student_1670,6.45
1671,Student_1671,6.92
1672,Student_1672,8.19
1673,Student_1673,0.01
1674,Student_1674,0.09
1675,Student_1675,4.88
1676,Student_1676,4.63
1677,Student_1677,0.80
1678,Student_1678,2.04
1679,Student_1679,9.50
1680,Student_1680,4.76
1681,Student_1681,8.16
1682,Student_1682,3.88
1683,Student_1683,3.90
1684,Student_1684,0.05
1685,Student_1685,7.33
1686,Student_1686,2.53
1687,Student_1687,3.40
1688,Student_1688,1.43
1689,Student_1689,7.95
1690,Student_1690,2.71
1691,Student_1691,2.69
1692,Student_1692,2.89
1693,Student_1693,2.69
1694,Student_1694,1.04
1695,Student_1695,2.18
1696,Student_1696,9.44
1697,Student_1697,5.60
1698,Student_1698,0.15
1699,Student_1699,3.08
1700,Student_1700,1.92
1701,Student_1701,6.25
1702,Student_1702,0.80
1703,Student_1703,3.69
1704,Student_1704,0.60
1705,Student_1705,8.81
1706,Student_1706,4.83
1707,Student_1707,6.66
1708,Student_1708,9.51
1709,Student_1709,2.96
1710,Student_1710,2.90
1711,Student_1711,7.25
1712,Student_1712,0.62
1713,Student_1713,5.57
1714,Student_1714,8.93
1715,Student_1715,8.77
1716,Student_1716,0.04
1717,Student_1717,9.37
1718,Student_1718,0.45
1719,Student_1719,1.18
1720,Student_1720,5.65
1721,Student_1721,9.31
1722,Student_1722,8.54
1723,Student_1723,1.55
1724,Student_1724,6.93
1725,Student_1725,8.78
1726,Student_1726,5.21
1727,Student_1727,8.14
1728,Student_1728,4.99
1729,Student_1729,0.13
1730,Student_1730,6.52
1731,Student_1731,7.87
1732,Student_1732,2.00
1733,Student_1733,4.55
1734,Student_1734,8.40
1735,Student_1735,8.27
1736,Student_1736,1.41
1737,Student_1737,3.10
1738,Student_1738,3.53
1739,Student_1739,8.79
1740,Student_1740,0.36
1741,Student_1741,7.58
1742,Student_1742,4.83
1743,Student_1743,1.61
1744,Student_1744,3.78
1745,Student_1745,8.30
1746,Student_1746,5.14
1747,Student_1747,3.22
1748,Student_1748,3.00
1749,Student_1749,7.28
1750,Student_1750,8.25
1751,Student_1751,4.74
1752,Student_1752,3.92
1753,Student_1753,4.21
1754,Student_1754,0.98
1755,Student_1755,0.25
1756,Student_1756,6.84
1757,Student_1757,7.93
1758,Student_1758,6.34
1759,Student_1759,8.73
1760,Student_1760,0.28
1761,Student_1761,5.56
1762,Student_1762,7.02
1763,Student_1763,1.07
1764,Student_1764,9.27
1765,Student_1765,1.41
1766,Student_1766,5.74
1767,Student_1767,9.17
1768,Student_1768,6.83
1769,Student_1769,8.91
1770,Student_1770,3.71
1771,Student_1771,9.85
1772,Student_1772,9.96
1773,Student_1773,5.36
1774,Student_1774,1.11
1775,Student_1775,2.39
1776,Student_1776,4.29
1777,Student_1777,4.81
1778,Student_1778,0.52
1779,Student_1779,0.13
1780,Student_1780,7.81
1781,Student_1781,0.63
1782,Student_1782,7.21
1783,Student_1783,5.88
1784,Student_1784,4.57
1785,Student_1785,2.78
1786,Student_1786,2.34
1787,Student_1787,6.16
1788,Student_1788,5.06
1789,Student_1789,5.41
1790,Student_1790,9.87
1791,Student_1791,5.01
1792,Student_1792,6.41
1793,Student_1793,6.79
1794,Student_1794,4.28
1795,Student_1795,6.64
1796,Student_1796,3.81
1797,Student_1797,4.20
1798,Student_1798,9.91
1799,Student_1799,2.62
1800,Student_1800,1.73
1801,Student_1801,1.99
1802,Student_1802,9.31
1803,Student_1803,1.64
1804,Student_1804,2.23
1805,Student_1805,8.52
1806,Student_1806,3.71
1807,Student_1807,2.95
1808,Student_1808,7.84
1809,Student_1809,0.16
1810,Student_1810,7.37
1811,Student_1811,2.31
1812,Student_1812,9.32
1813,Student_1813,2.91
1814,Student_1814,5.76
1815,Student_1815,6.28
1816,Student_1816,0.13
1817,Student_1817,0.47
1818,Student_1818,5.56
1819,Student_1819,6.69
1820,Student_1820,7.16
1821,Student_1821,4.14
1822,Student_1822,1.42
1823,Student_1823,6.18
1824,Student_1824,3.46
1825,Student_1825,4.19
1826,Student_1826,6.63
1827,Student_1827,4.64
1828,Student_1828,9.28
1829,Student_1829,3.67
1830,Student_1830,2.31
1831,Student_1831,6.92
1832,Student_1832,8.23
1833,Student_1833,6.92
1834,Student_1834,6.72
1835,Student_1835,9.15
1836,Student_1836,2.03
1837,Student_1837,3.57
1838,Student_1838,3.33
1839,Student_1839,4.67
1840,Student_1840,9.01
1841,Student_1841,9.36
1842,Student_1842,4.25
1843,Student_1843,1.45
1844,Student_1844,3.54
1845,Student_1845,3.75
1846,Student_1846,7.51
1847,Student_1847,2.42
1848,Student_1848,9.16
1849,Student_1849,8.48
1850,Student_1850,8.61
1851,Student_1851,2.52
1852,Student_1852,1.44
1853,Student_1853,4.04
1854,Student_1854,4.23
1855,Student_1855,5.17
1856,Student_1856,5.03
1857,Student_1857,3.78
1858,Student_1858,1.56
1859,Student_1859,4.10
1860,Student_1860,6.05
1861,Student_1861,8.26
1862,Student_1862,7.19
1863,Student_1863,9.01
1864,Student_1864,7.08
1865,Student_1865,9.96
1866,Student_1866,3.87
1867,Student_1867,8.37
1868,Student_1868,0.77
1869,Student_1869,8.44
1870,Student_1870,0.67
1871,Student_1871,4.80
1872,Student_1872,3.43
1873,Student_1873,5.69
1874,Student_1874,7.25
1875,Student_1875,6.24
1876,Student_1876,4.83
1877,Student_1877,6.60
1878,Student_1878,6.60
1879,Student_1879,5.06
1880,Student_1880,3.33
1881,Student_1881,0.37
1882,Student_1882,4.49
1883,Student_1883,1.29
1884,Student_1884,6.79
1885,Student_1885,8.25
1886,Student_1886,0.34
1887,Student_1887,0.10
1888,Student_1888,4.30
1889,Student_1889,5.00
1890,Student_1890,0.97
1891,Student_1891,7.56
1892,Student_1892,8.82
1893,Student_1893,6.63
1894,Student_1894,0.13
1895,Student_1895,8.24
1896,Student_1896,6.70
1897,Student_1897,0.77
1898,Student_1898,7.26
1899,Student_1899,6.98
1900,Student_1900,2.91
1901,Student_1901,9.07
1902,Student_1902,3.68
1903,Student_1903,2.89
1904,Student_1904,3.91
1905,Student_1905,9.14
1906,Student_1906,5.45
1907,Student_1907,4.48
1908,Student_1908,0.26
1909,Student_1909,7.26
1910,Student_1910,5.49
1911,Student_1911,8.57
1912,Student_1912,4.69
1913,Student_1913,0.07
1914,Student_1914,1.62
1915,Student_1915,6.55
1916,Student_1916,4.01
1917,Student_1917,1.28
1918,Student_1918,0.36
1919,Student_1919,6.80
1920,Student_1920,6.46
1921,Student_1921,1.05
1922,Student_1922,3.14
1923,Student_1923,2.10
1924,Student_1924,3.83
1925,Student_1925,3.27
1926,Student_1926,1.38
1927,Student_1927,2.42
1928,Student_1928,4.87
1929,Student_1929,7.87
1930,Student_1930,2.09
1931,Student_1931,2.88
1932,Student_1932,8.17
1933,Student_1933,0.35
1934,Student_1934,6.05
1935,Student_1935,0.61
1936,Student_1936,5.50
1937,Student_1937,9.83
1938,Student_1938,5.61
1939,Student_1939,4.39
1940,Student_1940,5.96
1941,Student_1941,7.95
1942,Student_1942,0.12
1943,Student_1943,4.94
1944,Student_1944,8.15
1945,Student_1945,6.03
1946,Student_1946,9.82
1947,Student_1947,7.06
1948,Student_1948,5.27
1949,Student_1949,4.08
1950,Student_1950,6.86
1951,Student_1951,7.30
1952,Student_1952,2.66
1953,Student_1953,6.66
1954,Student_1954,6.46
1955,Student_1955,2.07
1956,Student_1956,0.69
1957,Student_1957,2.37
1958,Student_1958,9.06
1959,Student_1959,1.06
1960,Student_1960,8.24
1961,Student_1961,2.87
1962,Student_1962,0.31
1963,Student_1963,5.56
1964,Student_1964,4.66
1965,Student_1965,6.56
1966,Student_1966,1.86
1967,Student_1967,0.10
1968,Student_1968,4.52
1969,Student_1969,1.53
1970,Student_1970,1.24
1971,Student_1971,9.97
1972,Student_1972,0.57
1973,Student_1973,2.09
1974,Student_1974,7.41
1975,Student_1975,7.48
1976,Student_1976,4.08
1977,Student_1977,6.82
1978,Student_1978,6.82
1979,Student_1979,1.50
1980,Student_1980,7.06
1981,Student_1981,0.99
1982,Student_1982,6.40
1983,Student_1983,9.24
1984,Student_1984,0.36
1985,Student_1985,8.54
1986,Student_1986,9.97
1987,Student_1987,8.40
1988,Student_1988,3.71
1989,Student_1989,4.77
1990,Student_1990,7.25
1991,Student_1991,0.82
1992,Student_1992,4.39
1993,Student_1993,8.52
1994,Student_1994,1.73
1995,Student_1995,5.32
1996,Student_1996,7.78
1997,Student_1997,6.15
1998,Student_1998,1.21
1999,Student_1999,5.80
2000,Student_2000,6.50
2001,Student_2001,0.16
2002,Student_2002,0.82
2003,Student_2003,5.44
2004,Student_2004,0.78
2005,Student_2005,4.77
2006,Student_2006,0.24
2007,Student_2007,9.31
2008,Student_2008,6.23
2009,Student_2009,2.92
2010,Student_2010,0.16
2011,Student_2011,3.48
2012,Student_2012,1.36
2013,Student_2013,3.67
2014,Student_2014,5.23
2015,Student_2015,1.34
2016,Student_2016,5.11
2017,Student_2017,3.26
2018,Student_2018,5.56
2019,Student_2019,9.47
2020,Student_2020,7.85
2021,Student_2021,3.12
2022,Student_2022,4.02
2023,Student_2023,8.25
2024,Student_2024,1.71
2025,Student_2025,5.59
2026,Student_2026,3.13
2027,Student_2027,5.36
2028,Student_2028,9.93
2029,Student_2029,5.96
2030,Student_2030,2.17
2031,Student_2031,4.71
2032,Student_2032,8.07
2033,Student_2033,2.33
2034,Student_2034,0.28
2035,Student_2035,3.90
2036,Student_2036,3.92
2037,Student_2037,3.84
2038,Student_2038,4.69
2039,Student_2039,1.56
2040,Student_2040,9.72
2041,Student_2041,9.80
2042,Student_2042,9.72
2043,Student_2043,1.95
2044,Student_2044,0.14
2045,Student_2045,6.86
2046,Student_2046,3.59
2047,Student_2047,9.75
2048,Student_2048,8.84
2049,Student_2049,7.69
2050,Student_2050,7.03
2051,Student_2051,8.62
2052,Student_2052,4.19
2053,Student_2053,0.19
